customer_id,gender,age,total_orders,price,payment_method,shopping_mall,invoice_date,Shopping Time,,,
CUST01289,Male,54,12,4518.53,Wallet,City Centre Mall,25-11-2023,Night,,,
CUST01290,Female,59,6,1230.28,Credit Card,Phoenix Marketcity,15-04-2023,Night,,,
CUST01291,Male,55,40,2875.85,Debit Card,City Centre Mall,21-03-2023,Morning,,,
CUST01292,Male,19,36,1879.91,Cash,Lulu Mall,20-07-2023,Morning,,,
CUST01293,Female,51,30,3333.01,Credit Card,Inorbit Mall,20-10-2023,Afternoon,,,
CUST01294,Male,39,45,1702.74,Cash,DLF Mall of India,20-10-2023,Night,,,
CUST01295,Female,29,49,2187.02,UPI,Inorbit Mall,03-04-2023,Afternoon,,,
CUST01296,Female,49,31,3086.02,Cash,DLF Mall of India,28-01-2023,Morning,,,
CUST01297,Male,39,19,780.16,Debit Card,Select Citywalk,02-08-2023,Morning,,,
CUST01298,Female,36,38,644.88,Cash,DLF Mall of India,16-01-2023,Afternoon,,,
CUST01299,Male,64,50,3257.65,Wallet,Orion Mall,21-09-2023,Afternoon,,,
CUST01300,Male,50,9,1843.31,Debit Card,Inorbit Mall,03-12-2023,Evening,,,
CUST01301,Male,60,7,160,UPI,VR Mall,29-03-2023,Night,,,
CUST01302,Female,38,42,2701.28,Cash,Elante Mall,13-02-2023,Night,,,
CUST01303,Male,25,47,178.83,UPI,Inorbit Mall,25-05-2023,Night,,,
CUST01304,Female,62,26,778.33,Cash,Elante Mall,13-08-2023,Afternoon,,,
CUST01305,Female,44,8,4093.22,Wallet,Orion Mall,01-03-2023,Night,,,
CUST01306,Male,61,38,1562.34,Debit Card,VR Mall,15-02-2023,Night,,,
CUST01307,Female,24,49,2915.5,Wallet,Phoenix Marketcity,23-07-2023,Afternoon,,,
CUST01308,Male,40,37,2407.44,Debit Card,DLF Mall of India,02-04-2023,Night,,,
CUST01309,Male,19,47,893.53,Debit Card,VR Mall,10-04-2023,Morning,,,
CUST01310,Male,44,48,2325.52,Debit Card,Elante Mall,12-11-2023,Afternoon,,,
CUST01311,Male,54,23,4629.83,Debit Card,Inorbit Mall,27-04-2023,Morning,,,
CUST01312,Male,23,6,4263.87,Debit Card,Select Citywalk,15-12-2023,Night,,,
CUST01313,Male,62,21,4762.67,Cash,Select Citywalk,08-05-2023,Morning,,,
CUST01314,Female,30,16,2812.38,UPI,Phoenix Marketcity,29-07-2023,Afternoon,,,
CUST01315,Male,28,40,3111.37,Wallet,Orion Mall,30-03-2023,Evening,,,
CUST01316,Male,29,40,442.02,Debit Card,Ambience Mall,16-01-2023,Evening,,,
CUST01317,Female,59,5,2195.49,Cash,Elante Mall,03-01-2023,Night,,,
CUST01318,Female,38,22,564.84,UPI,DLF Mall of India,25-06-2023,Evening,,,
CUST01319,Male,59,21,4546.85,Cash,Lulu Mall,07-05-2023,Afternoon,,,
CUST01320,Male,41,10,3126.18,Wallet,Ambience Mall,25-07-2023,Morning,,,
CUST01321,Male,42,13,654.59,UPI,Orion Mall,15-02-2023,Night,,,
CUST01322,Male,29,10,4712.13,UPI,DLF Mall of India,30-03-2023,Afternoon,,,
CUST01323,Male,33,26,1495.81,Debit Card,Elante Mall,09-12-2023,Morning,,,
CUST01324,Female,22,41,4056.6,Credit Card,Elante Mall,19-06-2023,Night,,,
CUST01325,Female,19,15,2566.14,UPI,DLF Mall of India,08-07-2023,Night,,,
CUST01326,Female,30,14,4720.67,Cash,Lulu Mall,09-01-2023,Evening,,,
CUST01327,Male,30,28,4050.36,Credit Card,Inorbit Mall,10-12-2023,Morning,,,
CUST01328,Male,42,18,63.81,UPI,Lulu Mall,06-11-2023,Morning,,,
CUST01329,Male,53,8,737.33,Cash,Orion Mall,02-10-2023,Night,,,
CUST01330,Female,40,27,761.93,UPI,VR Mall,23-07-2023,Afternoon,,,
CUST01331,Male,20,49,3045.05,Wallet,Select Citywalk,09-08-2023,Night,,,
CUST01332,Female,54,34,4776.65,UPI,Inorbit Mall,26-08-2023,Afternoon,,,
CUST01333,Male,60,26,1625.84,Cash,Lulu Mall,01-08-2023,Morning,,,
CUST01334,Male,42,7,4795.61,UPI,Elante Mall,30-11-2023,Night,,,
CUST01335,Female,36,5,4470.26,Wallet,DLF Mall of India,01-06-2023,Evening,,,
CUST01336,Female,40,36,3371.26,Cash,VR Mall,21-01-2023,Afternoon,,,
CUST01337,Female,47,12,3262.17,UPI,DLF Mall of India,04-10-2023,Afternoon,,,
CUST01338,Female,62,6,4813.9,Cash,Orion Mall,13-01-2023,Afternoon,,,
CUST01339,Male,23,42,4290.17,Wallet,VR Mall,09-12-2023,Afternoon,,,
CUST01340,Female,22,47,2122.11,UPI,City Centre Mall,25-02-2023,Afternoon,,,
CUST01341,Male,21,15,4895.98,Credit Card,Lulu Mall,22-02-2023,Evening,,,
CUST01342,Male,62,10,3063.18,Wallet,Lulu Mall,07-06-2023,Morning,,,
CUST01343,Male,22,49,4063.13,Credit Card,VR Mall,28-06-2023,Afternoon,,,
CUST01344,Female,57,47,3603.42,UPI,DLF Mall of India,13-05-2023,Afternoon,,,
CUST01345,Male,52,17,1929.96,Cash,Lulu Mall,10-08-2023,Evening,,,
CUST01346,Male,48,1,4277.17,Cash,Ambience Mall,31-05-2023,Night,,,
CUST01347,Male,43,36,1824,Credit Card,Ambience Mall,16-10-2023,Afternoon,,,
CUST01348,Female,19,22,2037.35,Debit Card,City Centre Mall,12-09-2023,Evening,,,
CUST01349,Male,21,41,1913.59,Debit Card,Orion Mall,02-08-2023,Evening,,,
CUST01350,Female,62,39,4267.65,Credit Card,Orion Mall,30-04-2023,Afternoon,,,
CUST01351,Female,56,27,2718.15,UPI,Lulu Mall,01-04-2023,Night,,,
CUST01352,Male,35,28,111.16,UPI,Lulu Mall,06-10-2023,Evening,,,
CUST01353,Male,22,13,3999.31,Credit Card,Select Citywalk,15-08-2023,Afternoon,,,
CUST01354,Female,51,7,818.2,Cash,Select Citywalk,23-01-2023,Afternoon,,,
CUST01355,Female,60,19,2387.06,UPI,Phoenix Marketcity,18-06-2023,Night,,,
CUST01356,Male,44,12,4685.44,Credit Card,Inorbit Mall,24-06-2023,Night,,,
CUST01357,Male,40,47,825.92,Credit Card,Lulu Mall,01-03-2023,Evening,,,
CUST01358,Female,30,4,4209.62,Credit Card,Select Citywalk,13-03-2023,Evening,,,
CUST01359,Male,29,50,4071.42,Debit Card,Phoenix Marketcity,04-01-2023,Morning,,,
CUST01360,Male,26,6,3617.37,Credit Card,Select Citywalk,21-08-2023,Night,,,
CUST01361,Male,57,25,1927.02,Credit Card,Elante Mall,12-10-2023,Night,,,
CUST01362,Male,59,7,2557.22,Credit Card,Elante Mall,25-04-2023,Night,,,
CUST01363,Female,56,8,2082.23,Credit Card,City Centre Mall,12-11-2023,Afternoon,,,
CUST01364,Female,40,13,77.87,Credit Card,Lulu Mall,17-03-2023,Morning,,,
CUST01365,Female,50,41,3443.08,UPI,Lulu Mall,30-12-2023,Evening,,,
CUST01366,Male,30,5,2865.76,UPI,DLF Mall of India,06-03-2023,Evening,,,
CUST01367,Male,29,41,2345.31,Wallet,Lulu Mall,29-10-2023,Afternoon,,,
CUST01368,Male,21,19,2721.76,Wallet,Elante Mall,04-07-2023,Night,,,
CUST01369,Male,63,33,3688,UPI,Orion Mall,16-02-2023,Evening,,,
CUST01370,Female,43,45,2870.28,Credit Card,Elante Mall,13-05-2023,Night,,,
CUST01371,Male,61,10,2605.95,Debit Card,DLF Mall of India,18-03-2023,Morning,,,
CUST01372,Female,24,13,4190.18,Cash,Inorbit Mall,08-06-2023,Afternoon,,,
CUST01373,Female,63,38,3540.29,Wallet,Elante Mall,10-04-2023,Night,,,
CUST01374,Female,52,14,2402.6,Wallet,Lulu Mall,17-02-2023,Afternoon,,,
CUST01375,Male,26,25,2696.74,Debit Card,Select Citywalk,25-04-2023,Night,,,
CUST01376,Female,37,22,4037.79,Credit Card,VR Mall,20-08-2023,Afternoon,,,
CUST01377,Male,50,4,4212.82,Debit Card,Ambience Mall,02-08-2023,Evening,,,
CUST01378,Female,33,24,2642.64,Wallet,Select Citywalk,01-08-2023,Night,,,
CUST01379,Male,43,2,215.31,UPI,City Centre Mall,06-08-2023,Morning,,,
CUST01380,Female,60,18,687.18,Debit Card,DLF Mall of India,25-02-2023,Afternoon,,,
CUST01381,Female,42,37,437.22,Cash,Ambience Mall,10-06-2023,Morning,,,
CUST01382,Female,49,46,2345.68,Credit Card,DLF Mall of India,11-04-2023,Afternoon,,,
CUST01383,Female,56,26,693.5,Debit Card,VR Mall,16-07-2023,Afternoon,,,
CUST01384,Male,61,46,3866.94,Wallet,Inorbit Mall,07-04-2023,Night,,,
CUST01385,Female,21,45,4906.34,Cash,Inorbit Mall,31-12-2023,Evening,,,
CUST01386,Male,20,40,3509.09,Debit Card,Orion Mall,01-06-2023,Evening,,,
CUST01387,Male,43,43,2918.83,Cash,DLF Mall of India,24-03-2023,Afternoon,,,
CUST01388,Female,38,32,2184.68,Wallet,Ambience Mall,29-05-2023,Morning,,,
CUST01389,Female,60,24,3931.89,Cash,Lulu Mall,24-12-2023,Morning,,,
CUST01390,Female,48,44,1346.62,Wallet,Phoenix Marketcity,14-01-2023,Morning,,,
CUST01391,Male,62,14,4933.32,Debit Card,Select Citywalk,08-08-2023,Night,,,
CUST01392,Female,39,19,683.39,UPI,VR Mall,04-11-2023,Night,,,
CUST01393,Female,41,10,916.32,Debit Card,VR Mall,18-08-2023,Evening,,,
CUST01394,Male,35,24,3636.26,Cash,Lulu Mall,02-11-2023,Morning,,,
CUST01395,Female,64,21,3502.56,Wallet,DLF Mall of India,14-08-2023,Morning,,,
CUST01396,Female,43,16,4207.17,Cash,Inorbit Mall,05-09-2023,Afternoon,,,
CUST01397,Female,35,2,3883.67,Credit Card,Select Citywalk,01-01-2023,Morning,,,
CUST01398,Female,19,45,1629.18,UPI,VR Mall,18-01-2023,Morning,,,
CUST01399,Female,22,35,2158.83,Cash,Ambience Mall,22-10-2023,Night,,,
CUST01400,Male,54,4,3792.61,Cash,Phoenix Marketcity,18-07-2023,Morning,,,
CUST01401,Male,41,50,370.87,Credit Card,Ambience Mall,01-05-2023,Night,,,
CUST01402,Male,62,2,3399.42,UPI,DLF Mall of India,03-05-2023,Evening,,,
CUST01403,Male,32,44,3109.06,UPI,Elante Mall,01-04-2023,Morning,,,
CUST01404,Male,29,49,3825.81,UPI,Phoenix Marketcity,20-05-2023,Afternoon,,,
CUST01405,Male,42,19,3844.2,Wallet,Elante Mall,29-06-2023,Afternoon,,,
CUST01406,Female,28,12,4550.14,Debit Card,Lulu Mall,26-11-2023,Morning,,,
CUST01407,Female,25,9,2954.15,UPI,City Centre Mall,28-01-2023,Afternoon,,,
CUST01408,Male,54,44,1270.42,Cash,Inorbit Mall,08-06-2023,Evening,,,
CUST01409,Male,32,41,2961.03,Cash,DLF Mall of India,18-03-2023,Evening,,,
CUST01410,Female,53,1,2412.85,Debit Card,Lulu Mall,19-11-2023,Evening,,,
CUST01411,Male,39,29,2017.65,Debit Card,Orion Mall,23-02-2023,Afternoon,,,
CUST01412,Female,60,33,3876.18,Credit Card,Select Citywalk,17-06-2023,Morning,,,
CUST01413,Male,34,3,1739.32,Cash,Ambience Mall,12-01-2023,Night,,,
CUST01414,Male,21,14,2787.52,Credit Card,Select Citywalk,27-08-2023,Evening,,,
CUST01415,Male,52,26,1606.49,UPI,City Centre Mall,28-02-2023,Morning,,,
CUST01416,Male,29,32,2629.49,Wallet,Orion Mall,10-08-2023,Afternoon,,,
CUST01417,Female,65,4,2578.54,Credit Card,Orion Mall,01-03-2023,Evening,,,
CUST01418,Male,21,25,3386.03,UPI,Select Citywalk,22-06-2023,Evening,,,
CUST01419,Male,63,1,777.54,Debit Card,Ambience Mall,01-06-2023,Morning,,,
CUST01420,Male,54,9,119.64,Debit Card,VR Mall,01-09-2023,Afternoon,,,
CUST01421,Male,39,43,2326,Credit Card,Inorbit Mall,29-12-2023,Night,,,
CUST01422,Female,32,34,1892.84,Credit Card,Phoenix Marketcity,16-02-2023,Evening,,,
CUST01423,Male,31,47,290.12,Wallet,Lulu Mall,13-06-2023,Evening,,,
CUST01424,Male,62,46,1362.45,Wallet,Orion Mall,11-10-2023,Night,,,
CUST01425,Female,48,6,3290.26,Credit Card,Orion Mall,04-10-2023,Evening,,,
CUST01426,Male,45,40,4020.37,Cash,Orion Mall,14-06-2023,Afternoon,,,
CUST01427,Female,63,6,128.3,Debit Card,Ambience Mall,18-11-2023,Night,,,
CUST01428,Female,34,2,237.42,Wallet,Lulu Mall,15-04-2023,Evening,,,
CUST01429,Male,43,10,3379.05,Wallet,VR Mall,28-03-2023,Evening,,,
CUST01430,Male,61,23,3202.13,Wallet,VR Mall,04-02-2023,Afternoon,,,
CUST01431,Male,38,37,3203.14,Cash,City Centre Mall,08-02-2023,Afternoon,,,
CUST01432,Male,31,31,1789.63,Debit Card,Elante Mall,12-01-2023,Evening,,,
CUST01433,Female,20,41,3991.49,Debit Card,City Centre Mall,16-04-2023,Evening,,,
CUST01434,Male,20,32,3359.31,Debit Card,Orion Mall,13-04-2023,Evening,,,
CUST01435,Female,53,29,4433.75,Cash,Orion Mall,31-01-2023,Evening,,,
CUST01436,Male,61,25,3108.83,Cash,Elante Mall,06-09-2023,Morning,,,
CUST01437,Male,33,15,85.03,Cash,Lulu Mall,28-12-2023,Night,,,
CUST01438,Female,52,39,4360.44,Wallet,City Centre Mall,26-05-2023,Night,,,
CUST01439,Male,39,39,3920.45,Cash,Orion Mall,03-03-2023,Night,,,
CUST01440,Male,49,16,3808.35,Credit Card,City Centre Mall,25-04-2023,Morning,,,
CUST01441,Male,52,2,2702.75,UPI,Inorbit Mall,07-04-2023,Afternoon,,,
CUST01442,Male,54,18,2565.47,Cash,Select Citywalk,30-09-2023,Evening,,,
CUST01443,Male,30,1,1056.12,Debit Card,Phoenix Marketcity,24-12-2023,Evening,,,
CUST01444,Female,64,40,962.03,Wallet,Inorbit Mall,17-08-2023,Night,,,
CUST01445,Female,24,31,4243.64,Credit Card,DLF Mall of India,20-09-2023,Evening,,,
CUST01446,Female,30,44,4163.68,Debit Card,Orion Mall,12-01-2023,Night,,,
CUST01447,Female,32,23,3225.87,Debit Card,Phoenix Marketcity,30-06-2023,Morning,,,
CUST01448,Male,53,1,4704.6,Debit Card,Phoenix Marketcity,27-11-2023,Evening,,,
CUST01449,Male,33,15,4527.21,UPI,Orion Mall,26-04-2023,Morning,,,
CUST01450,Female,51,34,2189.13,Cash,Orion Mall,25-08-2023,Morning,,,
CUST01451,Female,23,25,3478.87,Wallet,City Centre Mall,06-05-2023,Morning,,,
CUST01452,Female,27,22,2935.4,UPI,Inorbit Mall,26-01-2023,Night,,,
CUST01453,Male,48,45,507.49,Credit Card,Lulu Mall,09-07-2023,Afternoon,,,
CUST01454,Male,29,26,1506.17,Cash,DLF Mall of India,11-10-2023,Afternoon,,,
CUST01455,Female,22,25,3347.71,Credit Card,VR Mall,18-01-2023,Night,,,
CUST01456,Female,53,31,635.62,UPI,Phoenix Marketcity,31-07-2023,Morning,,,
CUST01457,Male,42,5,1809.28,Cash,DLF Mall of India,10-01-2023,Morning,,,
CUST01458,Female,36,25,2154.93,Cash,Elante Mall,05-09-2023,Evening,,,
CUST01459,Male,55,9,2248.14,Debit Card,Ambience Mall,12-04-2023,Night,,,
CUST01460,Male,36,37,3301.13,UPI,Ambience Mall,07-03-2023,Night,,,
CUST01461,Male,37,17,4799.47,UPI,City Centre Mall,04-01-2023,Night,,,
CUST01462,Male,56,28,4064.35,Cash,VR Mall,09-01-2023,Evening,,,
CUST01463,Male,22,24,2530.23,UPI,Inorbit Mall,04-05-2023,Night,,,
CUST01464,Male,50,22,1362.7,Credit Card,City Centre Mall,07-11-2023,Morning,,,
CUST01465,Male,63,16,1505.14,Wallet,Lulu Mall,13-09-2023,Night,,,
CUST01466,Male,59,6,1958.64,Cash,Lulu Mall,06-12-2023,Evening,,,
CUST01467,Female,46,8,4807.94,Cash,Orion Mall,22-03-2023,Afternoon,,,
CUST01468,Male,38,14,4051.03,Credit Card,DLF Mall of India,24-02-2023,Night,,,
CUST01469,Male,18,49,3155.6,Credit Card,Select Citywalk,26-08-2023,Afternoon,,,
CUST01470,Male,48,2,4775.03,Debit Card,Select Citywalk,15-01-2023,Evening,,,
CUST01471,Male,65,17,2759.36,Credit Card,VR Mall,08-04-2023,Morning,,,
CUST01472,Female,30,10,1865.21,Debit Card,Phoenix Marketcity,27-09-2023,Morning,,,
CUST01473,Male,49,43,1947.24,Wallet,Phoenix Marketcity,17-12-2023,Night,,,
CUST01474,Male,47,25,3447.19,Credit Card,Inorbit Mall,20-10-2023,Afternoon,,,
CUST01475,Male,49,46,3531.78,Credit Card,VR Mall,15-10-2023,Afternoon,,,
CUST01476,Female,35,29,1312.54,Cash,Ambience Mall,23-02-2023,Morning,,,
CUST01477,Male,21,45,1450.34,Credit Card,Elante Mall,09-07-2023,Morning,,,
CUST01478,Male,27,46,1130.33,Credit Card,Ambience Mall,17-04-2023,Afternoon,,,
CUST01479,Male,64,43,1857.74,Debit Card,City Centre Mall,11-11-2023,Afternoon,,,
CUST01480,Female,50,21,460.47,Cash,Lulu Mall,01-02-2023,Night,,,
CUST01481,Female,29,32,3304.75,UPI,Elante Mall,01-11-2023,Evening,,,
CUST01482,Female,59,9,3560.24,UPI,Lulu Mall,01-12-2023,Evening,,,
CUST01483,Male,56,24,264.51,Credit Card,Phoenix Marketcity,16-03-2023,Evening,,,
CUST01484,Male,35,24,684.17,Credit Card,Ambience Mall,16-01-2023,Night,,,
CUST01485,Male,52,30,640.91,Credit Card,Inorbit Mall,26-04-2023,Evening,,,
CUST01486,Male,23,1,1155.52,Cash,Inorbit Mall,17-10-2023,Afternoon,,,
CUST01487,Male,39,9,1942.09,Cash,Ambience Mall,20-08-2023,Night,,,
CUST01488,Male,61,43,1275.91,Wallet,VR Mall,21-03-2023,Night,,,
CUST01489,Female,33,8,4019.02,Debit Card,Select Citywalk,09-12-2023,Morning,,,
CUST01490,Female,64,8,2217.3,UPI,Ambience Mall,30-08-2023,Morning,,,
CUST01491,Male,63,36,1342.73,Credit Card,Phoenix Marketcity,06-01-2023,Afternoon,,,
CUST01492,Female,63,31,1759.21,Cash,Phoenix Marketcity,19-10-2023,Evening,,,
CUST01493,Male,21,42,4750.14,Cash,Select Citywalk,28-08-2023,Night,,,
CUST01494,Female,38,26,775.45,Wallet,Inorbit Mall,23-05-2023,Evening,,,
CUST01495,Male,25,12,1676.77,Wallet,Lulu Mall,06-03-2023,Night,,,
CUST01496,Male,25,47,4166.13,UPI,Ambience Mall,19-06-2023,Afternoon,,,
CUST01497,Male,62,50,1391.31,Debit Card,Ambience Mall,04-09-2023,Night,,,
CUST01498,Female,47,38,1357.92,Credit Card,Select Citywalk,23-04-2023,Night,,,
CUST01499,Male,40,49,2267.55,Debit Card,Inorbit Mall,14-05-2023,Afternoon,,,
CUST01500,Female,25,44,1130.85,Cash,Lulu Mall,09-06-2023,Evening,,,
CUST01501,Male,25,15,2735.59,Debit Card,VR Mall,30-11-2023,Evening,,,
CUST01502,Male,20,21,3943.81,Cash,Inorbit Mall,11-08-2023,Evening,,,
CUST01503,Male,29,4,4902.61,Wallet,Phoenix Marketcity,04-10-2023,Evening,,,
CUST01504,Male,58,13,4911.38,Wallet,Elante Mall,28-09-2023,Morning,,,
CUST01505,Female,65,41,2694.14,Wallet,VR Mall,29-04-2023,Evening,,,
CUST01506,Female,35,38,3159.37,Wallet,Lulu Mall,12-06-2023,Night,,,
CUST01507,Male,42,20,4844.02,Credit Card,Phoenix Marketcity,20-12-2023,Morning,,,
CUST01508,Female,41,42,3030.15,Credit Card,Phoenix Marketcity,03-01-2023,Evening,,,
CUST01509,Male,28,12,230.59,Debit Card,Phoenix Marketcity,21-09-2023,Night,,,
CUST01510,Female,26,21,1585.87,UPI,Lulu Mall,17-10-2023,Night,,,
CUST01511,Male,24,9,2380.78,Wallet,VR Mall,03-08-2023,Night,,,
CUST01512,Female,55,24,2293.43,Debit Card,Ambience Mall,24-03-2023,Night,,,
CUST01513,Male,52,32,4590.06,Cash,DLF Mall of India,27-09-2023,Morning,,,
CUST01514,Male,60,32,4023.52,Debit Card,VR Mall,25-05-2023,Morning,,,
CUST01515,Male,54,29,3217.65,Cash,VR Mall,06-06-2023,Afternoon,,,
CUST01516,Male,26,7,2069.4,UPI,Phoenix Marketcity,13-03-2023,Afternoon,,,
CUST01517,Female,19,35,2287.9,Wallet,Select Citywalk,20-11-2023,Night,,,
CUST01518,Female,53,7,3852.9,Debit Card,DLF Mall of India,08-06-2023,Night,,,
CUST01519,Male,43,6,4079.03,Cash,Select Citywalk,15-05-2023,Night,,,
CUST01520,Male,59,36,4176.38,Debit Card,City Centre Mall,21-01-2023,Evening,,,
CUST01521,Male,44,22,2467.17,Wallet,Phoenix Marketcity,26-04-2023,Morning,,,
CUST01522,Female,42,32,3662.11,Wallet,Orion Mall,28-04-2023,Afternoon,,,
CUST01523,Male,26,8,3515.07,Wallet,Select Citywalk,24-11-2023,Night,,,
CUST01524,Male,28,36,59.4,Wallet,City Centre Mall,18-07-2023,Evening,,,
CUST01525,Male,51,41,1885.95,Cash,Phoenix Marketcity,28-09-2023,Evening,,,
CUST01526,Female,19,45,952.17,Cash,Inorbit Mall,01-02-2023,Night,,,
CUST01527,Female,57,26,4886.54,Wallet,Select Citywalk,08-09-2023,Morning,,,
CUST01528,Male,19,1,4284.35,UPI,Inorbit Mall,06-10-2023,Night,,,
CUST01529,Female,24,6,873,UPI,Elante Mall,22-07-2023,Evening,,,
CUST01530,Male,60,9,4364.71,UPI,Orion Mall,15-03-2023,Night,,,
CUST01531,Male,63,36,4267.69,Debit Card,Elante Mall,10-06-2023,Afternoon,,,
CUST01532,Female,63,27,4049.57,Wallet,DLF Mall of India,03-06-2023,Evening,,,
CUST01533,Male,18,10,2316.01,UPI,Lulu Mall,10-08-2023,Evening,,,
CUST01534,Male,25,30,1201.45,Cash,Select Citywalk,01-06-2023,Morning,,,
CUST01535,Female,22,36,2603.37,Debit Card,DLF Mall of India,27-05-2023,Morning,,,
CUST01536,Female,42,17,1046.25,Credit Card,City Centre Mall,21-07-2023,Morning,,,
CUST01537,Female,49,47,3453.87,Cash,Lulu Mall,28-08-2023,Afternoon,,,
CUST01538,Female,27,42,1074.01,Wallet,VR Mall,25-11-2023,Night,,,
CUST01539,Female,26,44,1068.58,Wallet,DLF Mall of India,20-10-2023,Evening,,,
CUST01540,Male,63,50,2749.8,Wallet,Elante Mall,03-04-2023,Afternoon,,,
CUST01541,Male,28,11,2504.86,Debit Card,DLF Mall of India,29-12-2023,Afternoon,,,
CUST01542,Female,41,30,2135.63,UPI,DLF Mall of India,10-03-2023,Morning,,,
CUST01543,Male,39,10,3269.94,UPI,Select Citywalk,14-11-2023,Morning,,,
CUST01544,Female,23,21,2860.29,UPI,Lulu Mall,10-06-2023,Morning,,,
CUST01545,Female,22,18,4411.41,Credit Card,Select Citywalk,09-03-2023,Evening,,,
CUST01546,Male,26,4,1427.92,Wallet,Lulu Mall,30-06-2023,Afternoon,,,
CUST01547,Male,59,4,1444.14,Debit Card,DLF Mall of India,14-05-2023,Evening,,,
CUST01548,Male,60,7,3663.82,Credit Card,Elante Mall,23-05-2023,Afternoon,,,
CUST01549,Male,64,24,1272.58,Credit Card,DLF Mall of India,25-07-2023,Morning,,,
CUST01550,Female,55,34,3986.04,Credit Card,DLF Mall of India,07-04-2023,Evening,,,
CUST01551,Female,40,41,3108.5,UPI,Phoenix Marketcity,07-06-2023,Afternoon,,,
CUST01552,Male,29,43,1131.7,UPI,Inorbit Mall,24-02-2023,Afternoon,,,
CUST01553,Female,22,31,359.87,Debit Card,DLF Mall of India,13-08-2023,Night,,,
CUST01554,Male,49,21,749.61,Debit Card,VR Mall,20-06-2023,Evening,,,
CUST01555,Female,32,7,1972.42,Wallet,Orion Mall,08-04-2023,Night,,,
CUST01556,Male,56,32,1315.16,UPI,Elante Mall,10-09-2023,Evening,,,
CUST01557,Male,51,45,1687.91,Debit Card,City Centre Mall,28-06-2023,Night,,,
CUST01558,Male,28,28,3971.39,Credit Card,VR Mall,23-12-2023,Evening,,,
CUST01559,Female,47,8,1143.99,Debit Card,Elante Mall,03-04-2023,Night,,,
CUST01560,Female,18,22,1746.21,Credit Card,Orion Mall,16-05-2023,Afternoon,,,
CUST01561,Female,53,5,2963.29,UPI,Lulu Mall,22-11-2023,Morning,,,
CUST01562,Male,50,11,1332.58,Debit Card,Orion Mall,24-12-2023,Night,,,
CUST01563,Male,60,22,3743.19,Debit Card,Ambience Mall,19-04-2023,Evening,,,
CUST01564,Male,27,49,1550.6,Wallet,Orion Mall,02-11-2023,Night,,,
CUST01565,Female,22,34,4965.82,UPI,Orion Mall,05-02-2023,Evening,,,
CUST01566,Female,42,15,3009.02,Wallet,Inorbit Mall,04-11-2023,Night,,,
CUST01567,Female,37,22,4878.04,UPI,Ambience Mall,18-01-2023,Morning,,,
CUST01568,Male,20,19,2937.53,Credit Card,Select Citywalk,14-02-2023,Night,,,
CUST01569,Female,29,25,3754.12,Wallet,Orion Mall,02-08-2023,Afternoon,,,
CUST01570,Female,24,39,1686.14,Wallet,DLF Mall of India,29-06-2023,Morning,,,
CUST01571,Male,41,35,759.83,Wallet,Orion Mall,15-12-2023,Night,,,
CUST01572,Male,22,1,4411.14,Wallet,City Centre Mall,10-03-2023,Afternoon,,,
CUST01573,Male,24,5,1690.79,Wallet,Ambience Mall,17-07-2023,Evening,,,
CUST01574,Female,22,29,2750.89,UPI,City Centre Mall,08-06-2023,Morning,,,
CUST01575,Male,55,26,1194.23,Wallet,Select Citywalk,06-07-2023,Night,,,
CUST01576,Male,29,32,3579.59,UPI,Ambience Mall,22-05-2023,Night,,,
CUST01577,Male,52,32,2599,UPI,Inorbit Mall,19-04-2023,Evening,,,
CUST01578,Male,49,5,4819.06,UPI,Ambience Mall,18-01-2023,Afternoon,,,
CUST01579,Female,43,29,1715.65,Wallet,City Centre Mall,31-01-2023,Night,,,
CUST01580,Male,54,43,1716.89,Debit Card,Select Citywalk,16-03-2023,Night,,,
CUST01581,Female,48,6,1473.31,Wallet,Select Citywalk,26-02-2023,Afternoon,,,
CUST01582,Female,63,21,3337.17,Credit Card,City Centre Mall,22-12-2023,Night,,,
CUST01583,Male,53,4,296.05,Wallet,DLF Mall of India,12-08-2023,Night,,,
CUST01584,Male,47,11,87.68,Cash,Ambience Mall,14-05-2023,Morning,,,
CUST01585,Female,54,4,3441.08,Credit Card,Select Citywalk,02-08-2023,Morning,,,
CUST01586,Female,18,7,4650.11,Debit Card,Select Citywalk,20-05-2023,Afternoon,,,
CUST01587,Male,62,19,4026.99,Credit Card,Lulu Mall,03-02-2023,Morning,,,
CUST01588,Female,65,38,4365.57,Credit Card,VR Mall,12-07-2023,Evening,,,
