customer_id,gender,age,total_orders,total_amount,payment_method,area,last_invoice_date,shopping_time,payment_status,cashier
CUST#3425,Male,55,21,3894,Debit Card,Gariahat,2023-12-10,Evening,yes,G7743325
CUST#3426,Male,63,14,1014,Credit Card,Alipore,2023-11-14,Evening,yes,A6783326
CUST#3427,Female,42,18,4206,Cash,Jadavpur,2023-12-02,Afternoon,yes,J5313327
CUST#3428,Male,40,20,1007,Debit Card,Park Street,2023-04-04,Morning,yes,P2843328
CUST#3429,Female,26,15,2154,Wallet,Alipore,2023-03-21,Night,yes,A4383329
CUST#3430,Male,57,26,2240,Debit Card,Shyambazar,2023-08-23,Afternoon,yes,S8983330
CUST#3431,Male,64,17,1103,Credit Card,Tollygunge,2023-10-30,Afternoon,yes,T5963331
CUST#3432,Male,26,19,3992,Debit Card,Park Street,2023-02-06,Afternoon,yes,P2933332
CUST#3433,Female,37,18,4166,Cash,Park Street,2023-02-01,Afternoon,yes,P2883333
CUST#3434,Female,60,27,2708,UPI,Behala,2023-10-29,Night,yes,B2933334
CUST#3435,Male,58,29,2979,Debit Card,Salt Lake,2023-01-04,Night,yes,S9823335
CUST#3436,Female,20,29,2542,Credit Card,Dum Dum,2023-03-01,Morning,yes,D8303336
CUST#3437,Female,25,26,1847,Credit Card,Ballygunge,2023-06-03,Night,yes,B4003337
CUST#3438,Male,58,14,3436,Debit Card,Gariahat,2023-08-26,Evening,yes,G9693338
CUST#3439,Male,49,27,3671,UPI,Gariahat,2023-06-22,Evening,yes,G2003339
CUST#3440,Female,54,19,2792,Wallet,Dum Dum,2023-05-15,Morning,yes,D3373340
CUST#3441,Female,47,11,2798,UPI,Behala,2023-10-25,Afternoon,yes,B3553341
CUST#3442,Male,24,6,862,Cash,Dum Dum,2023-11-15,Afternoon,yes,D4273342
CUST#3443,Male,53,19,3472,Cash,Tollygunge,2023-03-31,Night,yes,T11373343
CUST#3444,Female,49,22,3934,Cash,Gariahat,2023-02-14,Night,yes,G5813344
CUST#3445,Male,59,8,3005,Wallet,Park Street,2023-01-16,Afternoon,yes,P2203345
CUST#3446,Female,60,19,2193,Credit Card,Jadavpur,2023-02-24,Afternoon,yes,J2763346
CUST#3447,Male,38,12,2003,Cash,Gariahat,2023-11-15,Night,yes,G11783347
CUST#3448,Female,34,28,1642,UPI,Salt Lake,2023-03-08,Morning,yes,S5573348
CUST#3449,Male,31,16,895,Cash,Salt Lake,2023-08-11,Evening,yes,S2643349
CUST#3450,Female,53,26,1007,Wallet,Shyambazar,2023-09-20,Evening,yes,S7423350
CUST#3451,Male,22,11,2045,UPI,Park Street,2023-03-24,Night,yes,P2293351
CUST#3452,Female,44,15,3593,Cash,Dum Dum,2023-08-27,Evening,yes,D3873352
CUST#3453,Male,49,7,863,Wallet,Salt Lake,2023-11-03,Morning,yes,S4163353
CUST#3454,Male,41,26,1807,Debit Card,Dum Dum,2023-09-25,Evening,yes,D6343354
CUST#3455,Female,21,23,2552,Cash,Park Street,2023-02-05,Afternoon,yes,P7643355
CUST#3456,Male,18,22,1006,Cash,Gariahat,2023-10-26,Afternoon,yes,G7793356
CUST#3457,Male,35,11,1005,Cash,Tollygunge,2023-11-23,Morning,yes,T2753357
CUST#3458,Male,24,13,3151,Debit Card,Gariahat,2023-02-16,Evening,yes,G10863358
CUST#3459,Female,42,21,1946,Wallet,Tollygunge,2023-12-02,Evening,yes,T3763359
CUST#3460,Female,34,23,1490,UPI,Jadavpur,2023-01-10,Morning,yes,J4863360
CUST#3461,Female,40,20,3647,Cash,Jadavpur,2023-02-27,Night,yes,J2553361
CUST#3462,Female,19,12,2209,UPI,Behala,2023-09-12,Afternoon,yes,B2083362
CUST#3463,Male,48,17,1839,UPI,Park Street,2023-07-26,Afternoon,yes,P9923363
CUST#3464,Male,20,9,2015,Wallet,Gariahat,2023-05-10,Evening,yes,G10163364
CUST#3465,Female,18,10,1662,Credit Card,Ballygunge,2023-06-08,Evening,yes,B10333365
CUST#3466,Female,54,11,755,UPI,Ballygunge,2023-07-18,Evening,yes,B6993366
CUST#3467,Male,46,17,4056,UPI,Alipore,2023-03-22,Afternoon,yes,A2993367
CUST#3468,Male,60,13,3902,Wallet,Behala,2023-09-27,Evening,yes,B6383368
CUST#3469,Female,61,21,1014,Wallet,Salt Lake,2023-05-31,Night,yes,S5123369
CUST#3470,Male,41,10,3986,Debit Card,Salt Lake,2023-11-03,Afternoon,yes,S4473370
CUST#3471,Male,47,14,3489,UPI,Dum Dum,2023-09-28,Night,yes,D4603371
CUST#3472,Female,54,24,3066,Credit Card,Tollygunge,2023-01-24,Afternoon,yes,T9243372
CUST#3473,Male,26,19,2762,Credit Card,Behala,2023-02-13,Morning,yes,B5293373
CUST#3474,Male,65,16,1621,Credit Card,Alipore,2023-07-02,Afternoon,yes,A11233374
CUST#3475,Female,51,10,3388,Debit Card,Tollygunge,2023-11-06,Morning,yes,T8383375
CUST#3476,Female,41,10,4549,Credit Card,Dum Dum,2023-08-15,Evening,yes,D6873376
CUST#3477,Male,18,10,4249,Cash,Gariahat,2023-06-22,Afternoon,yes,G5323377
CUST#3478,Female,41,28,1438,UPI,Park Street,2023-07-26,Evening,yes,P9033378
CUST#3479,Male,23,11,3164,Debit Card,Gariahat,2023-09-11,Evening,yes,G1563379
CUST#3480,Female,28,21,3426,Cash,Jadavpur,2023-09-12,Evening,yes,J5343380
CUST#3481,Female,52,17,1768,UPI,Ballygunge,2023-07-23,Night,yes,B2013381
CUST#3482,Female,50,24,3263,Wallet,Gariahat,2023-03-26,Evening,yes,G8823382
CUST#3483,Female,46,26,4189,Debit Card,Gariahat,2023-03-01,Evening,yes,G1203383
CUST#3484,Male,58,18,1675,UPI,Park Street,2023-12-10,Night,yes,P11033384
CUST#3485,Female,32,16,4268,Credit Card,Park Street,2023-03-31,Night,yes,P2363385
CUST#3486,Male,49,12,1401,Credit Card,Salt Lake,2023-06-14,Evening,yes,S6523386
CUST#3487,Male,50,19,806,UPI,Tollygunge,2023-01-22,Afternoon,yes,T2263387
CUST#3488,Male,36,19,912,Wallet,Alipore,2023-02-07,Morning,yes,A8513388
CUST#3489,Male,41,14,3911,Debit Card,Park Street,2023-07-02,Afternoon,yes,P3993389
CUST#3490,Female,62,28,2213,Cash,Tollygunge,2023-08-23,Morning,yes,T7553390
CUST#3491,Female,41,8,2180,Cash,Behala,2023-11-18,Evening,yes,B1333391
CUST#3492,Female,27,14,4037,Debit Card,Gariahat,2023-09-04,Morning,yes,G11793392
CUST#3493,Male,62,24,1643,Cash,Dum Dum,2023-06-30,Night,yes,D5453393
CUST#3494,Male,36,13,1870,Credit Card,Behala,2023-05-08,Morning,yes,B2183394
CUST#3495,Female,63,24,4566,UPI,Salt Lake,2023-07-29,Morning,yes,S8513395
CUST#3496,Male,51,9,2358,Wallet,Tollygunge,2023-06-16,Afternoon,yes,T10203396
CUST#3497,Male,60,21,1394,Cash,Salt Lake,2023-03-22,Evening,yes,S6383397
CUST#3498,Female,56,22,2491,Cash,Dum Dum,2023-05-26,Morning,yes,D6253398
CUST#3499,Male,31,12,2469,Wallet,Behala,2023-10-25,Afternoon,yes,B8953399
CUST#3500,Female,46,15,2788,Wallet,Behala,2023-12-06,Morning,yes,B4143400
CUST#3501,Male,40,26,2708,Wallet,Gariahat,2023-01-08,Morning,yes,G2893401
CUST#3502,Female,63,7,3610,Credit Card,Alipore,2023-08-26,Afternoon,yes,A3633402
CUST#3503,Female,20,23,3281,Wallet,Salt Lake,2023-06-29,Night,yes,S10283403
CUST#3504,Male,21,27,1313,Credit Card,Tollygunge,2023-08-08,Afternoon,yes,T10383404
CUST#3505,Male,46,21,4304,Debit Card,Tollygunge,2023-06-26,Evening,yes,T6803405
CUST#3506,Male,27,11,915,Debit Card,Gariahat,2023-12-19,Evening,yes,G7273406
CUST#3507,Male,55,28,4397,UPI,Park Street,2023-07-14,Night,yes,P1923407
CUST#3508,Female,56,23,2384,Cash,Gariahat,2023-01-24,Afternoon,yes,G2163408
CUST#3509,Male,43,27,3475,Wallet,Tollygunge,2023-09-06,Morning,yes,T10873409
CUST#3510,Male,19,18,2237,Credit Card,Gariahat,2023-10-29,Afternoon,yes,G9083410
CUST#3511,Female,50,10,4334,UPI,Tollygunge,2023-02-06,Afternoon,yes,T2493411
CUST#3512,Female,48,17,1197,UPI,Gariahat,2023-01-01,Morning,yes,G6933412
CUST#3513,Male,56,11,3373,UPI,Gariahat,2023-01-07,Night,yes,G9573413
CUST#3514,Female,54,6,885,Cash,Behala,2023-08-02,Morning,yes,B8173414
CUST#3515,Female,49,20,4561,Debit Card,Tollygunge,2023-05-18,Afternoon,yes,T6893415
CUST#3516,Female,51,21,1082,Credit Card,Ballygunge,2023-05-28,Evening,yes,B11053416
CUST#3517,Male,23,7,3256,UPI,Behala,2023-05-26,Morning,yes,B2793417
CUST#3518,Male,30,6,1321,Wallet,Tollygunge,2023-08-17,Afternoon,yes,T8613418
CUST#3519,Male,42,21,4343,Credit Card,Tollygunge,2023-11-13,Evening,yes,T6833419
CUST#3520,Female,23,9,1873,Credit Card,Gariahat,2023-05-12,Evening,yes,G9883420
CUST#3521,Male,19,16,2939,Debit Card,Park Street,2023-05-06,Night,yes,P11003421
CUST#3522,Male,35,24,3515,Cash,Jadavpur,2023-01-10,Evening,yes,J8243422
CUST#3523,Female,31,7,1124,Credit Card,Tollygunge,2023-02-08,Afternoon,yes,T3773423
CUST#3524,Female,52,29,4575,Debit Card,Park Street,2023-02-07,Night,yes,P7053424
CUST#3525,Female,62,23,2534,Cash,Shyambazar,2023-09-04,Night,yes,S2803425
CUST#3526,Female,32,18,3580,Credit Card,Dum Dum,2023-05-06,Evening,yes,D2923426
CUST#3527,Female,27,18,2941,Wallet,Tollygunge,2023-07-05,Morning,yes,T1173427
CUST#3528,Male,27,28,2911,UPI,Tollygunge,2023-02-10,Night,yes,T3743428
CUST#3529,Male,26,19,2348,Credit Card,Jadavpur,2023-08-05,Afternoon,yes,J11003429
CUST#3530,Female,36,20,2792,Wallet,Salt Lake,2023-09-28,Night,yes,S3073430
CUST#3531,Male,45,8,2653,UPI,Alipore,2023-03-14,Evening,yes,A3783431
CUST#3532,Male,63,22,3665,Wallet,Alipore,2023-02-23,Evening,yes,A2883432
CUST#3533,Female,26,25,2004,Debit Card,Behala,2023-04-12,Night,yes,B8123433
CUST#3534,Female,39,28,3459,Credit Card,Dum Dum,2023-02-21,Night,yes,D3113434
CUST#3535,Male,46,15,1966,UPI,Gariahat,2023-08-09,Night,yes,G11023435
CUST#3536,Female,21,28,1013,UPI,Tollygunge,2023-07-07,Afternoon,yes,T2273436
CUST#3537,Male,56,20,800,Wallet,Behala,2023-04-12,Afternoon,yes,B11213437
CUST#3538,Female,65,9,838,Wallet,Park Street,2023-03-30,Night,yes,P8433438
CUST#3539,Male,59,18,3471,Wallet,Behala,2023-05-01,Morning,yes,B11253439
CUST#3540,Male,45,12,1397,Wallet,Salt Lake,2023-03-25,Morning,yes,S5763440
CUST#3541,Male,51,7,1492,UPI,Park Street,2023-09-02,Evening,yes,P7593441
CUST#3542,Female,44,17,1499,Wallet,Park Street,2023-05-29,Night,yes,P10613442
CUST#3543,Female,63,12,2425,UPI,Salt Lake,2023-02-09,Night,yes,S9093443
CUST#3544,Male,45,21,2250,Credit Card,Shyambazar,2023-10-17,Afternoon,yes,S4353444
CUST#3545,Male,34,29,1770,Credit Card,Jadavpur,2023-08-29,Morning,yes,J6773445
CUST#3546,Female,22,15,2733,Debit Card,Park Street,2023-03-15,Night,yes,P4823446
CUST#3547,Female,30,12,3645,Wallet,Tollygunge,2023-01-09,Evening,yes,T7723447
CUST#3548,Female,18,7,3319,UPI,Tollygunge,2023-03-17,Morning,yes,T5873448
CUST#3549,Female,35,8,2242,UPI,Gariahat,2023-03-04,Evening,yes,G6303449
CUST#3550,Male,43,22,4288,Wallet,Jadavpur,2023-10-15,Evening,yes,J11593450
CUST#3551,Female,53,13,1051,Credit Card,Salt Lake,2023-08-11,Night,yes,S2853451
CUST#3552,Male,42,27,1602,UPI,Park Street,2023-10-17,Night,yes,P11653452
CUST#3553,Female,54,21,1790,Debit Card,Jadavpur,2023-01-04,Night,yes,J3013453
CUST#3554,Male,46,15,1249,UPI,Park Street,2023-12-14,Night,yes,P2003454
CUST#3555,Female,52,20,2964,Debit Card,Tollygunge,2023-09-04,Afternoon,yes,T1343455
CUST#3556,Female,22,17,4431,Debit Card,Ballygunge,2023-03-16,Night,yes,B4113456
CUST#3557,Female,62,17,1661,Cash,Tollygunge,2023-03-08,Afternoon,yes,T1953457
CUST#3558,Female,31,27,1588,Credit Card,Gariahat,2023-06-24,Evening,yes,G1363458
CUST#3559,Female,43,8,742,Debit Card,Gariahat,2023-05-15,Evening,yes,G5363459
CUST#3560,Female,31,10,2298,Debit Card,Jadavpur,2023-12-16,Afternoon,yes,J9653460
CUST#3561,Female,53,18,3081,Debit Card,Salt Lake,2023-04-04,Evening,yes,S3943461
CUST#3562,Female,51,12,1166,UPI,Behala,2023-06-02,Evening,yes,B11383462
CUST#3563,Female,55,21,2860,Debit Card,Gariahat,2023-10-25,Morning,yes,G1793463
CUST#3564,Female,37,14,3597,Wallet,Tollygunge,2023-10-19,Night,yes,T4133464
CUST#3565,Male,54,16,1307,UPI,Behala,2023-10-19,Afternoon,yes,B2853465
CUST#3566,Female,44,8,1553,Debit Card,Gariahat,2023-09-02,Morning,yes,G2213466
CUST#3567,Female,65,26,4069,Credit Card,Alipore,2023-07-12,Afternoon,yes,A1813467
CUST#3568,Female,43,13,2495,Credit Card,Tollygunge,2023-10-12,Evening,yes,T1553468
CUST#3569,Male,52,15,2163,Cash,Park Street,2023-06-09,Evening,yes,P9433469
CUST#3570,Male,51,25,3284,Wallet,Shyambazar,2023-04-21,Evening,yes,S10963470
CUST#3571,Male,20,26,1308,Credit Card,Behala,2023-11-30,Evening,yes,B1853471
CUST#3572,Female,21,11,4137,Debit Card,Gariahat,2023-06-07,Afternoon,yes,G5043472
CUST#3573,Male,48,17,3765,Debit Card,Tollygunge,2023-01-27,Night,yes,T5993473
CUST#3574,Female,52,18,2360,Cash,Gariahat,2023-08-08,Morning,yes,G8413474
CUST#3575,Male,60,8,2213,Cash,Salt Lake,2023-03-14,Evening,yes,S5393475
CUST#3576,Female,43,10,4505,UPI,Salt Lake,2023-10-30,Morning,yes,S2303476
CUST#3577,Male,61,18,3553,UPI,Gariahat,2023-09-29,Morning,yes,G6053477
CUST#3578,Male,42,13,3584,Credit Card,Salt Lake,2023-10-28,Night,yes,S1613478
CUST#3579,Female,46,17,1221,UPI,Behala,2023-11-04,Morning,yes,B6103479
CUST#3580,Male,22,9,2531,UPI,Tollygunge,2023-03-27,Afternoon,yes,T1313480
CUST#3581,Female,52,16,1915,UPI,Gariahat,2023-01-30,Night,yes,G8563481
CUST#3582,Male,26,27,2273,UPI,Dum Dum,2023-01-02,Afternoon,yes,D1773482
CUST#3583,Male,47,10,3398,Debit Card,Tollygunge,2023-10-15,Evening,yes,T3973483
CUST#3584,Female,53,6,2912,Wallet,Gariahat,2023-11-10,Morning,yes,G11283484
CUST#3585,Male,38,25,1078,Wallet,Gariahat,2023-01-16,Night,yes,G4913485
CUST#3586,Female,37,18,2496,Cash,Alipore,2023-07-19,Night,yes,A4933486
CUST#3587,Female,21,21,3929,UPI,Behala,2023-08-15,Evening,yes,B7623487
CUST#3588,Female,41,17,2711,Cash,Salt Lake,2023-12-05,Night,yes,S10033488
CUST#3589,Male,55,22,3443,UPI,Gariahat,2023-02-04,Morning,yes,G9663489
CUST#3590,Male,42,10,1351,UPI,Tollygunge,2023-10-09,Afternoon,yes,T9573490
CUST#3591,Female,39,14,3749,Credit Card,Park Street,2023-03-21,Evening,yes,P5703491
CUST#3592,Female,62,10,1023,UPI,Salt Lake,2023-10-25,Night,yes,S7113492
CUST#3593,Male,53,24,853,Wallet,Tollygunge,2023-04-05,Afternoon,yes,T7783493
CUST#3594,Male,51,16,1034,Credit Card,Gariahat,2023-12-20,Evening,yes,G8553494
CUST#3595,Male,60,17,2514,Debit Card,Behala,2023-03-19,Evening,yes,B2363495
CUST#3596,Male,59,14,2162,Wallet,Behala,2023-05-08,Night,yes,B6663496
CUST#3597,Male,60,16,3843,Cash,Dum Dum,2023-07-02,Night,yes,D4643497
CUST#3598,Male,35,22,2748,Wallet,Gariahat,2023-07-11,Afternoon,yes,G4883498
CUST#3599,Male,27,29,4152,Wallet,Dum Dum,2023-05-19,Afternoon,yes,D1403499
CUST#3600,Male,54,12,2402,UPI,Salt Lake,2023-06-25,Morning,yes,S10703500
CUST#3601,Male,27,12,3507,Cash,Tollygunge,2023-04-21,Evening,yes,T3903501
CUST#3602,Male,59,18,3717,Credit Card,Park Street,2023-12-13,Evening,yes,P9283502
CUST#3603,Male,52,16,2246,Wallet,Behala,2023-07-10,Afternoon,yes,B2163503
CUST#3604,Female,48,17,763,Credit Card,Gariahat,2023-11-20,Morning,yes,G2033504
CUST#3605,Male,54,10,2620,Cash,Behala,2023-07-13,Morning,yes,B10643505
CUST#3606,Male,62,17,3273,UPI,Salt Lake,2023-04-06,Morning,yes,S8133506
CUST#3607,Male,55,26,1009,Wallet,Behala,2023-09-01,Night,yes,B2793507
CUST#3608,Female,42,21,1972,Credit Card,Tollygunge,2023-02-28,Morning,yes,T3393508
CUST#3609,Female,39,13,2431,UPI,Salt Lake,2023-02-20,Afternoon,yes,S4313509
CUST#3610,Female,34,23,3087,UPI,Gariahat,2023-05-30,Afternoon,yes,G1793510
CUST#3611,Female,55,19,4194,Wallet,Tollygunge,2023-07-10,Night,yes,T10333511
CUST#3612,Female,57,26,3559,UPI,Tollygunge,2023-05-25,Morning,yes,T5413512
CUST#3613,Female,28,26,893,Cash,Tollygunge,2023-01-10,Evening,yes,T11193513
CUST#3614,Male,47,10,2304,Cash,Gariahat,2023-04-29,Afternoon,yes,G9943514
CUST#3615,Female,29,12,2628,Wallet,Gariahat,2023-09-14,Morning,yes,G1783515
CUST#3616,Male,39,25,2140,Debit Card,Gariahat,2023-10-31,Afternoon,yes,G2633516
CUST#3617,Female,37,17,2019,UPI,Shyambazar,2023-07-31,Morning,yes,S3283517
CUST#3618,Female,24,8,2260,Cash,Tollygunge,2023-01-06,Afternoon,yes,T3143518
CUST#3619,Male,54,22,4203,Debit Card,Alipore,2023-10-14,Evening,yes,A2943519
CUST#3620,Male,26,13,1166,Credit Card,Shyambazar,2023-02-22,Night,yes,S2833520
CUST#3621,Male,34,23,4071,Wallet,Salt Lake,2023-10-19,Evening,yes,S5673521
CUST#3622,Male,51,11,1427,Debit Card,Tollygunge,2023-11-18,Afternoon,yes,T3403522
CUST#3623,Male,65,22,1054,Wallet,Salt Lake,2023-06-02,Afternoon,yes,S4173523
CUST#3624,Female,52,9,3567,UPI,Shyambazar,2023-02-04,Afternoon,yes,S11383524
CUST#3625,Male,58,7,3240,Debit Card,Gariahat,2023-02-17,Morning,yes,G10033525
CUST#3626,Male,59,26,2299,Cash,Ballygunge,2023-06-03,Night,yes,B9953526
CUST#3627,Male,27,15,2840,Wallet,Dum Dum,2023-05-08,Morning,yes,D4993527
CUST#3628,Male,45,12,783,Wallet,Behala,2023-04-15,Afternoon,yes,B6253528
CUST#3629,Male,34,13,4277,UPI,Park Street,2023-09-19,Afternoon,yes,P2613529
CUST#3630,Female,57,15,2774,Wallet,Ballygunge,2023-01-08,Evening,yes,B1943530
CUST#3631,Male,53,20,2928,Wallet,Tollygunge,2023-12-09,Night,yes,T10433531
CUST#3632,Male,40,17,1793,Debit Card,Dum Dum,2023-05-01,Night,yes,D7193532
CUST#3633,Female,34,17,834,Wallet,Gariahat,2023-03-05,Evening,yes,G2243533
CUST#3634,Female,58,29,1247,UPI,Tollygunge,2023-03-17,Afternoon,yes,T5823534
CUST#3635,Female,53,21,3615,Cash,Behala,2023-01-04,Morning,yes,B4623535
CUST#3636,Female,57,27,1276,Debit Card,Alipore,2023-03-27,Morning,yes,A2943536
CUST#3637,Male,25,9,2665,UPI,Gariahat,2023-07-12,Night,yes,G6003537
CUST#3638,Female,54,23,3409,UPI,Jadavpur,2023-10-11,Morning,yes,J9123538
CUST#3639,Male,51,25,1175,UPI,Behala,2023-11-04,Evening,yes,B4313539
CUST#3640,Male,54,13,2692,Debit Card,Alipore,2023-03-03,Morning,yes,A8823540
CUST#3641,Male,21,28,2832,Wallet,Park Street,2023-11-12,Morning,yes,P4533541
CUST#3642,Male,57,16,2656,Cash,Gariahat,2023-01-27,Night,yes,G8573542
CUST#3643,Female,30,11,831,Credit Card,Tollygunge,2023-12-20,Morning,yes,T7343543
CUST#3644,Male,33,12,2569,Credit Card,Park Street,2023-12-19,Night,yes,P7753544
CUST#3645,Female,49,17,2177,Cash,Alipore,2023-04-19,Afternoon,yes,A2803545
CUST#3646,Male,30,22,3308,Debit Card,Park Street,2023-10-26,Afternoon,yes,P7683546
CUST#3647,Male,64,29,4553,Credit Card,Gariahat,2023-04-09,Morning,yes,G1633547
CUST#3648,Female,42,27,1572,UPI,Dum Dum,2023-02-21,Morning,yes,D10213548
CUST#3649,Male,28,13,3405,Debit Card,Jadavpur,2023-01-22,Morning,yes,J6843549
CUST#3650,Male,53,9,1720,Credit Card,Alipore,2023-01-06,Morning,yes,A7603550
CUST#3651,Male,23,29,1602,Debit Card,Behala,2023-03-13,Afternoon,yes,B11473551
CUST#3652,Male,33,23,2338,Debit Card,Jadavpur,2023-09-14,Afternoon,yes,J9543552
CUST#3653,Female,21,26,2043,Debit Card,Behala,2023-02-27,Morning,yes,B6303553
CUST#3654,Female,33,26,3190,UPI,Behala,2023-03-04,Morning,yes,B4883554
CUST#3655,Female,20,26,1096,Wallet,Salt Lake,2023-05-29,Night,yes,S7443555
CUST#3656,Male,53,25,2257,Cash,Gariahat,2023-03-27,Afternoon,yes,G10523556
CUST#3657,Female,28,22,2309,UPI,Dum Dum,2023-02-19,Morning,yes,D7983557
CUST#3658,Female,27,10,2545,Debit Card,Jadavpur,2023-09-03,Afternoon,yes,J4483558
CUST#3659,Female,62,17,787,Wallet,Salt Lake,2023-06-10,Evening,yes,S5153559
CUST#3660,Female,40,23,3042,Cash,Tollygunge,2023-07-08,Night,yes,T9073560
CUST#3661,Male,59,9,3319,Debit Card,Behala,2023-08-19,Evening,yes,B5383561
CUST#3662,Female,46,18,3965,Wallet,Gariahat,2023-03-18,Afternoon,yes,G10493562
CUST#3663,Male,45,14,1295,UPI,Behala,2023-10-17,Afternoon,yes,B4963563
CUST#3664,Male,46,7,3686,UPI,Salt Lake,2023-05-25,Morning,yes,S11773564
CUST#3665,Male,61,6,3852,Wallet,Dum Dum,2023-03-21,Evening,yes,D2853565
CUST#3666,Male,32,19,2001,Debit Card,Gariahat,2023-01-21,Afternoon,yes,G1723566
CUST#3667,Female,53,25,1411,Debit Card,Dum Dum,2023-05-22,Morning,yes,D11423567
CUST#3668,Female,62,27,3414,UPI,Shyambazar,2023-12-17,Night,yes,S10443568
CUST#3669,Male,45,7,1083,UPI,Gariahat,2023-11-13,Night,yes,G10473569
CUST#3670,Female,42,10,1338,UPI,Gariahat,2023-10-21,Night,yes,G1013570
CUST#3671,Female,29,24,4395,UPI,Park Street,2023-12-13,Evening,yes,P4213571
CUST#3672,Female,47,12,1563,Credit Card,Jadavpur,2023-11-30,Night,yes,J11033572
CUST#3673,Male,61,22,2245,UPI,Behala,2023-05-29,Evening,yes,B7473573
CUST#3674,Female,46,16,3307,Wallet,Behala,2023-06-04,Afternoon,yes,B5623574
CUST#3675,Female,26,19,1237,Debit Card,Dum Dum,2023-10-05,Afternoon,yes,D3573575
CUST#3676,Female,21,21,3193,UPI,Alipore,2023-09-12,Morning,yes,A5113576
CUST#3677,Female,26,13,1364,Wallet,Alipore,2023-04-27,Afternoon,yes,A8313577
CUST#3678,Female,47,17,794,Credit Card,Salt Lake,2023-05-05,Evening,yes,S2753578
CUST#3679,Female,59,24,1024,Wallet,Shyambazar,2023-01-06,Morning,yes,S6593579
CUST#3680,Male,40,23,3626,Wallet,Salt Lake,2023-08-10,Afternoon,yes,S6043580
CUST#3681,Female,48,12,3381,UPI,Behala,2023-03-17,Afternoon,yes,B11583581
CUST#3682,Male,36,13,4391,Credit Card,Behala,2023-06-26,Morning,yes,B2543582
CUST#3683,Female,23,24,1562,Cash,Behala,2023-10-05,Afternoon,yes,B6443583
CUST#3684,Male,57,17,980,Credit Card,Behala,2023-08-13,Afternoon,yes,B1713584
CUST#3685,Male,53,20,1977,Credit Card,Dum Dum,2023-06-25,Morning,yes,D10793585
CUST#3686,Male,56,19,2320,Wallet,Park Street,2023-10-22,Evening,yes,P3763586
CUST#3687,Male,46,12,3375,Debit Card,Shyambazar,2023-10-04,Evening,yes,S6143587
CUST#3688,Female,50,18,4328,Cash,Dum Dum,2023-02-27,Afternoon,yes,D2923588
CUST#3689,Male,46,26,3511,Credit Card,Behala,2023-04-14,Afternoon,yes,B1743589
CUST#3690,Male,27,7,3043,UPI,Dum Dum,2023-10-24,Afternoon,yes,D1843590
CUST#3691,Female,26,10,3092,Debit Card,Tollygunge,2023-06-11,Evening,yes,T3903591
CUST#3692,Female,22,28,4419,Credit Card,Jadavpur,2023-06-12,Morning,yes,J4153592
CUST#3693,Male,22,7,4108,UPI,Dum Dum,2023-05-04,Afternoon,yes,D4433593
CUST#3694,Female,61,12,1216,Cash,Gariahat,2023-07-06,Night,yes,G7103594
CUST#3695,Female,35,27,3010,Credit Card,Behala,2023-11-11,Morning,yes,B9063595
CUST#3696,Male,58,25,3886,Cash,Gariahat,2023-10-27,Afternoon,yes,G6753596
CUST#3697,Female,35,29,3665,Credit Card,Gariahat,2023-09-13,Evening,yes,G4873597
CUST#3698,Male,35,24,4242,Cash,Salt Lake,2023-06-13,Night,yes,S1203598
CUST#3699,Male,47,23,774,Credit Card,Salt Lake,2023-10-16,Morning,yes,S6523599
CUST#3700,Female,25,10,3762,Debit Card,Tollygunge,2023-09-23,Morning,yes,T7673600
CUST#3701,Male,21,13,3441,Credit Card,Behala,2023-01-04,Morning,yes,B2273601
CUST#3702,Male,37,6,2358,Wallet,Salt Lake,2023-07-05,Afternoon,yes,S6563602
CUST#3703,Female,19,11,3072,Wallet,Park Street,2023-05-19,Afternoon,yes,P1313603
CUST#3704,Male,52,6,4044,Credit Card,Salt Lake,2023-02-15,Evening,yes,S10853604
CUST#3705,Female,65,25,1388,Cash,Tollygunge,2023-11-27,Morning,yes,T6053605
CUST#3706,Female,38,25,4468,Credit Card,Park Street,2023-03-22,Evening,yes,P5743606
CUST#3707,Male,32,16,1982,Credit Card,Gariahat,2023-05-05,Night,yes,G3203607
CUST#3708,Female,63,21,2913,Debit Card,Park Street,2023-01-26,Evening,yes,P8063608
CUST#3709,Male,22,9,2704,Cash,Salt Lake,2023-09-22,Night,yes,S10023609
CUST#3710,Female,26,23,4017,Debit Card,Tollygunge,2023-11-22,Morning,yes,T6283610
CUST#3711,Female,29,21,3814,Debit Card,Salt Lake,2023-03-08,Evening,yes,S4223611
